suc: 50
fail: 2
total: 52
500				1082				0.008000				7.541000
500				1110				0.006000				6.364000
500				1110				0.006000				6.365000
500				1110				0.007000				6.318000
500				1110				0.006000				6.338000
500				1110				0.006000				6.306000
500				1110				0.007000				6.309000
500				1110				0.006000				6.330000
500				1110				0.007000				6.315000
500				1110				0.006000				6.317000
500				1110				0.007000				6.320000
500				1110				0.006000				6.324000
500				1110				0.006000				6.342000
500				1110				0.006000				6.327000
500				1110				0.006000				6.338000
500				1110				0.007000				6.294000
500				1110				0.006000				6.301000
500				1110				0.006000				6.306000
500				1110				0.007000				6.323000
500				1110				0.006000				6.312000
500				1110				0.006000				6.342000
500				1110				0.007000				6.361000
500				1110				0.006000				6.331000
500				1110				0.007000				6.326000
500				1110				0.006000				6.308000
500				1110				0.007000				6.336000
500				1110				0.006000				6.337000
500				1110				0.006000				6.328000
500				1110				0.006000				6.355000
500				1110				0.007000				6.356000
500				1110				0.006000				6.287000
500				1110				0.006000				6.342000
500				1110				0.007000				6.326000
500				1110				0.007000				6.355000
500				1110				0.006000				6.381000
500				1110				0.007000				6.361000
500				1110				0.006000				6.344000
500				1110				0.007000				6.378000
500				1110				0.006000				6.285000
500				1110				0.007000				6.310000
500				1110				0.006000				6.320000
500				1110				0.006000				6.418000
500				1110				0.007000				6.334000
500				1110				0.006000				6.314000
500				1110				0.006000				6.353000
500				1110				0.007000				6.346000
500				1110				0.006000				6.323000
500				1110				0.006000				6.303000
500				1110				0.006000				6.317000
500				1110				0.006000				6.328000
