suc: 50
fail: 0
total: 50
500				1082				0.008000				7.888000
500				1082				0.008000				7.987000
500				1082				0.009000				8.163000
500				1082				0.007000				7.901000
500				1082				0.008000				7.877000
500				1082				0.008000				7.871000
500				1082				0.008000				7.923000
500				1082				0.008000				7.957000
500				1082				0.008000				7.939000
500				1082				0.008000				7.877000
500				1082				0.008000				7.957000
500				1082				0.008000				7.960000
500				1082				0.009000				8.093000
500				1082				0.008000				7.955000
500				1082				0.009000				8.139000
500				1082				0.008000				7.912000
500				1082				0.008000				7.929000
500				1082				0.007000				7.933000
500				1082				0.008000				8.087000
500				1082				0.008000				7.984000
500				1082				0.008000				7.956000
500				1082				0.008000				7.940000
500				1082				0.008000				7.937000
500				1082				0.008000				7.920000
500				1082				0.008000				8.012000
500				1082				0.008000				7.949000
500				1082				0.008000				8.106000
500				1082				0.008000				7.908000
500				1082				0.008000				7.914000
500				1082				0.008000				8.001000
500				1082				0.008000				7.969000
500				1082				0.008000				7.882000
500				1082				0.008000				7.930000
500				1082				0.008000				7.895000
500				1082				0.008000				8.175000
500				1082				0.009000				8.168000
500				1082				0.007000				7.959000
500				1082				0.010000				9.590000
500				1082				0.008000				7.961000
500				1082				0.008000				8.014000
500				1082				0.008000				7.946000
500				1082				0.007000				7.954000
500				1082				0.008000				7.841000
500				1082				0.008000				7.892000
500				1082				0.008000				7.964000
500				1082				0.008000				7.998000
500				1082				0.008000				7.876000
500				1082				0.008000				7.936000
500				1082				0.008000				7.882000
500				1082				0.008000				8.020000
